Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2021-11-15,497.6971435546875,500.7700788765867,495.8973916193144,496.35688286078494,1392300
2021-11-16,504.2355651855469,505.74813515557605,495.32298897438307,497.6493095517671,1690700
2021-11-17,503.8239440917969,508.0839961448623,502.1199583283994,504.9823131813746,1609400
2021-11-18,506.7723693847656,508.1413188590328,500.18605658275305,505.61400055436957,1664200
2021-11-19,511.00372314453125,512.4301675847596,505.47048830878055,511.2813811128254,1909800
2021-11-22,516.6134643554688,522.137115079085,509.5963507610044,510.55366279840564,2190500
2021-11-23,521.9840698242188,522.5201623296127,510.9845617778509,514.995702312215,2147000
2021-11-24,526.2632446289062,527.3163231619958,520.1268988139141,522.2521039631974,2316400
2021-11-26,522.8170776367188,530.877632485346,521.074761884026,526.0910700097236,1844800
2021-11-29,531.1934204101562,536.8415859980859,519.2557063938082,522.8169383100841,2919100
2021-11-30,516.3551025390625,533.3856669747473,513.0140920288146,527.4790665642813,4244200
2021-12-01,507.22235107421875,524.8464439858129,506.8011313446845,519.9162624989715,2877100
2021-12-02,503.0772705078125,508.2467226343551,492.09686641977993,496.37608341696097,3277500
2021-12-03,506.3511962890625,514.555369848727,502.36880276358335,507.36594500683174,2984400
2021-12-06,510.43896484375,513.1672817128634,505.049291552947,509.52950641080895,2432900
2021-12-07,518.8824462890625,519.8205936722168,511.88449551438356,515.2733601179939,2579800
2021-12-08,507.4808654785156,524.4061418035956,503.11552324471415,522.8936302716367,3037500
2021-12-09,501.9476013183594,509.6061001257218,501.44019772611136,506.2267594807129,3200500
2021-12-10,534.9652709960938,537.3106978367576,511.78871898350775,511.88448527213654,6333600
2021-12-13,533.4335327148438,535.8555608844391,524.5879763957589,526.9429856926696,3415200
2021-12-14,522.0607299804688,533.3856927365656,514.6223945040928,532.7060383795838,3494400
2021-12-15,541.3408813476562,542.3077760133878,522.2425498005815,522.8935150816376,2937100
2021-12-16,529.0394287109375,542.3651977451699,525.9951830246089,540.6803189787167,2683000
2021-12-17,524.2337646484375,532.7155374426237,517.8867795453025,525.8707896851187,5752000
2021-12-20,525.143310546875,525.6985681232385,515.0628409218148,518.9877985598908,2033600
2021-12-21,522.1469116210938,528.2258806086974,513.1960637735461,527.0004926521808,2472800
2021-12-22,526.2058715820312,526.5218010229637,516.7572032089596,522.0990225687476,1454500
2021-12-23,526.8760986328125,529.0204693763735,524.1190338397425,528.1876121398961,1757800
2021-12-27,539.416748046875,541.5898657234422,527.9003111536259,527.9960190143007,2262900
2021-12-28,540.536865234375,542.4514899552989,536.7650521969665,539.3784962435207,1155000
2021-12-29,543.5332641601562,547.0944381378154,539.4455216341172,542.2217508848636,1753000
2021-12-30,539.837890625,545.5530747750274,538.363650889082,545.2180388808595,1338700
2021-12-31,543.466064453125,543.9925743966072,535.1661853096662,539.3591583486439,1509200
2022-01-03,542.5185546875,543.2460630619864,531.7966436581339,540.9102767975522,2714100
2022-01-04,540.144287109375,544.442609882404,537.8084428173655,540.144287109375,2097500
2022-01-05,526.4451904296875,540.9293309396999,526.3016286352097,539.6274001686156,2887500
2022-01-06,526.3302612304688,529.8914931694779,520.347059692223,522.8839605163201,2503100
2022-01-07,513.2916870117188,524.9613259450944,511.4344988667698,524.1763228704558,2323900
2022-01-10,496.6537780761719,507.76816362732103,486.79346972636176,506.6959781618888,4916800
2022-01-11,499.74578857421875,500.16694991102725,488.50692184376487,496.653629985811,2457300
2022-01-12,503.3547668457031,507.40423737514095,499.7265744710485,499.7457394134575,1729500
2022-01-13,494.8155517578125,506.4660252752344,493.2359632011932,505.11624073552656,2428100
2022-01-14,481.51849365234375,491.08203396656836,480.43672610317617,489.7322493628457,3872500
2022-01-18,467.2354431152344,473.94618278585307,466.077074143388,473.3526538064828,3801900
2022-01-19,469.2362060546875,475.0566520533783,466.30683271903496,468.9777422479605,2709400
2022-01-20,462.20953369140625,478.5412792626686,461.27135711601215,469.80101325158904,2893700
2022-01-21,461.0512390136719,473.49630097143535,460.7736394354655,461.34803275341073,3295600
2022-01-24,468.02996826171875,469.0542994137865,448.9890421874524,455.2498434694793,4412600
2022-01-25,456.9443664550781,462.0372754867548,452.20565834064865,459.41421961781333,3076800
2022-01-26,462.83172607421875,472.78776701598935,458.33234709132887,462.6019804971689,3074900
2022-01-27,461.92230224609375,474.625854663177,459.80665032675955,466.13449957171616,2372300
2022-01-28,471.4092712402344,471.69648244840045,455.5849006818779,463.09022532729307,1918500
2022-01-31,483.5671691894531,484.8021102427822,469.6861407700985,470.99765395327483,2480700
2022-02-01,486.7071533203125,487.92292943238743,475.72677999465486,483.44271484891664,2347200
2022-02-02,499.736083984375,501.6219607858579,488.5546563894383,489.2917761932897,2547600
2022-02-03,500.25384521484375,504.7312525407611,493.00559846448624,494.60671646854337,2665100
2022-02-04,498.33642578125,500.4744492427822,489.73628843660134,496.744845911895,2387400
2022-02-07,494.6164245605469,500.47445441748573,493.0248446747356,499.80330838798466,1863600
2022-02-08,499.65948486328125,501.8071051533598,489.4486329718422,494.6163808687588,1462000
2022-02-09,507.02288818359375,512.2097726646044,504.0027599294227,506.2270981404147,2256700
2022-02-10,497.0997009277344,502.8426851628746,493.5235316534538,499.3911598301149,2558900
2022-02-11,488.65289306640625,499.8512118788615,486.45731696590735,497.02290702167227,2349700
2022-02-14,485.6711120605469,490.43616660775666,480.7622488769288,488.0008997477579,1749600
2022-02-15,492.72760009765625,494.721844071275,489.6979339323884,492.1715595378592,1984600
2022-02-16,491.27032470703125,493.3316306339217,481.021113714322,490.3978173579912,1770800
2022-02-17,493.7726745605469,496.84072868790514,486.1217332331444,488.6241205497279,2022800
2022-02-18,491.5291748046875,496.54354675994944,489.28567214732414,493.65765980426437,2154700
2022-02-22,481.47174072265625,493.36042889565687,477.6175228399694,488.96927665353587,2451800
2022-02-23,474.8371276855469,487.0230011993264,474.37691076209,482.2004229060509,2021400
2022-02-24,484.73150634765625,485.6615078614786,463.06348051565294,463.34150078887427,2859800
2022-02-25,496.150390625,496.87906006636035,484.41513767202815,487.607806457481,2003000
2022-02-28,497.83795166015625,498.20228647475466,490.21577006589206,493.0920605906498,2408900
2022-03-01,501.3661804199219,507.5310225845274,497.78041436159793,498.03929922748387,2316000
2022-03-02,506.2270202636719,511.10715118811504,498.33641706381667,502.39196707985616,2571500
2022-03-03,511.06866455078125,516.7349873063039,507.70339666867244,512.4492857711783,3851800
2022-03-04,503.830078125,508.06779522287854,490.6758454191923,498.0774987363225,4417900
2022-03-07,506.7256164550781,522.8040377879086,501.8358883364361,501.8646793252508,3896900
2022-03-08,501.77838134765625,517.4733329726904,500.8675444460073,504.5204305309178,3649700
2022-03-09,505.8915100097656,508.96910294183743,494.44387315745826,505.86271902021247,2789700
2022-03-10,510.7523193359375,512.3343020713154,496.7735935883015,501.53861874833507,1777700
2022-03-11,505.6709289550781,520.2729339697736,504.7217626403878,514.4915631173602,1735100
2022-03-14,504.2615661621094,513.2355765491942,501.9509138534351,506.00652237930933,1950000
2022-03-15,519.9564208984375,521.4232980387011,506.1502085993035,508.144452268791,2547900
2022-03-16,520.9822998046875,528.8729014653218,509.35249861193216,522.0753037932468,3017200
2022-03-17,529.9947509765625,530.3590857171357,520.8002435707881,520.9440229568447,1974200
2022-03-18,538.2018432617188,539.3523711139497,526.850116699343,530.1578623301529,3597800
2022-03-21,532.6218872070312,543.3791850220023,528.1252842879973,537.0417726649853,3136900
2022-03-22,536.3512573242188,537.2429000187874,529.5536594580713,533.9927374606041,1777500
2022-03-23,531.174072265625,537.5690072127907,529.1510371903744,533.9832417657091,1546800
2022-03-24,535.095458984375,535.2392969102474,526.5720378065815,532.602697403288,1614200
2022-03-25,532.7942504882812,537.3195841221271,527.5401890348744,536.7347526896457,1974900
2022-03-28,541.902587890625,541.9505143486134,530.6754493676893,533.7818328791146,2056100
2022-03-29,546.475830078125,547.664687083351,541.2506174520845,544.5774976677327,2005400
2022-03-30,552.6981811523438,554.4048076980088,545.1431811462375,547.4058482020146,2086500
2022-03-31,552.1038818359375,562.1421650880445,551.777935049372,554.8363926435994,3439800
2022-04-01,551.8353271484375,558.9493335152692,548.709749837896,553.570686152858,1933500
2022-04-04,551.41357421875,555.7855327861444,547.9044675617334,550.2726434831357,2201800
2022-04-05,551.5957641601562,559.8986294237525,548.5085155946874,548.9783588142062,1826800
2022-04-06,560.6751708984375,562.6022945004029,546.8498204542027,550.3589269134355,2646200
2022-04-07,582.9759521484375,587.0219632825728,564.500625073937,567.8658347511288,4804200
2022-04-08,575.2963256835938,582.9281028333174,573.0815847388888,581.3749109249928,3230200
2022-04-11,560.5601806640625,576.2168033703742,558.7672977876166,574.0979151899046,2792700
2022-04-12,557.3866577148438,567.3290291620169,554.893896364732,562.496882852672,2142000
2022-04-13,566.7154541015625,569.0164510297961,558.4508601906405,558.4508601906405,2211800
2022-04-14,566.044189453125,571.6913184438264,562.8418947881631,567.3768842743125,2206200
2022-04-18,558.115234375,567.6932694671286,555.6991323631974,561.2408117983289,2161900
2022-04-19,569.7930297851562,570.3012024338935,558.0002526442663,559.2945597198964,2327800
2022-04-20,578.6424560546875,580.3202918688812,572.6693207637347,574.4430680211296,1793300
2022-04-21,567.3385620117188,584.0593956039681,566.7729244586449,582.2377805212413,2027900
2022-04-22,548.1248779296875,567.4919043224518,547.5016585051612,566.0057746975439,2878200
2022-04-25,544.7789306640625,546.8115042342098,530.7042920571897,546.792310241839,3154500
2022-04-26,530.9248046875,544.903590784824,530.4933494742097,541.9409862706171,2057400
2022-04-27,531.2315063476562,540.3780857976919,530.0521878722811,533.2544825642851,2261600
2022-04-28,539.7015991210938,542.3904921627037,524.1443526906382,533.4306609470171,2118700
2022-04-29,510.6229553222656,539.2982467766828,508.68314257545495,538.6740133349685,2968000
2022-05-02,507.962890625,517.8062019185979,497.70664745221353,511.11271975994816,3303400
2022-05-03,507.12744140625,513.0718437672936,502.92122151971023,508.97124535500956,2398000
2022-05-04,522.8287353515625,524.4709090697905,502.0665531472518,510.5077726936205,2465200
2022-05-05,496.7944030761719,520.8217082103254,491.84871516851587,520.0822405926644,3977000
2022-05-06,483.38824462890625,495.9492877884249,479.02839864758784,493.9902496717369,3560800
2022-05-09,479.0379943847656,486.9318520208392,474.72615272612353,476.41633088485065,3292700
2022-05-10,481.5636291503906,490.36980515817925,475.96495819063614,489.47671167980826,2729400
2022-05-11,469.6748352050781,487.84416217146793,468.45523535007476,483.9260565985983,2782900
2022-05-12,466.8898620605469,477.53025806334057,460.72460437715876,467.4756743713956,2829500
2022-05-13,477.5399169921875,478.99962704269626,470.1742543075914,473.54496888073754,2338600
2022-05-16,474.9085693359375,477.9335811622958,470.1933795186111,476.4547047269332,1579700
2022-05-17,471.00970458984375,473.9770996571695,461.1760047442022,469.75168358641645,2602800
2022-05-18,412.3627624511719,445.4554906124242,407.70518922532574,441.74865725141797,9511600
2022-05-19,406.1494140625,413.44787498811377,402.1064622919953,413.29421978574226,5839600
2022-05-20,399.9073486328125,411.83457464253036,390.38095972265535,411.7865409026324,5115000
2022-05-23,412.4396057128906,412.9389632109994,400.1378682464229,403.33573150841806,3687200
2022-05-24,420.3429870605469,421.32253531166265,407.5130853918817,407.94521317319754,3473400
2022-05-25,422.6478271484375,425.67286865710616,413.73602907397,419.0178066447732,3225100
2022-05-26,446.54058837890625,449.47917445376726,429.75416087014827,431.2810709438127,5917600
2022-05-27,452.08172607421875,456.03825268089207,437.0622582532119,438.6755940780568,5719600
2022-05-31,447.7218322753906,452.12009913344576,439.85678382228815,452.08170731068776,4424500
2022-06-01,438.8580627441406,451.83203775474385,438.57959013415376,450.75648052610586,2319400
2022-06-02,468.2631530761719,471.6435092914049,439.7127648285796,442.6129301662066,4950600
2022-06-03,457.3538513183594,468.78168972092544,456.7200345902755,465.7854865021534,2857400
2022-06-06,453.723876953125,461.9154321980052,450.3051289055124,461.4352706260738,2297000
2022-06-07,453.0612487792969,454.9338906207026,441.35490738496867,441.66221782268155,2435500
2022-06-08,449.42156982421875,455.6060525424049,448.36523792628054,453.061202349378,1697000
2022-06-09,453.3205261230469,465.0268675340821,448.6149486024555,448.797412343437,3087500
2022-06-10,444.92730712890625,449.6136886935758,439.59752547874535,446.55025556355787,2549900
2022-06-13,434.3061218261719,440.4426005003019,431.08903358092726,432.14539485191233,3113400
2022-06-14,436.7549133300781,440.5578137255812,432.41426367549235,434.306101264547,2224600
2022-06-15,440.586669921875,445.93564763950894,433.4802844131003,440.3081680001325,2250200
2022-06-16,433.8356018066406,439.6071240918348,430.19596881037006,432.4431214965956,2906600
2022-06-17,428.9667053222656,437.60961276769655,425.6151872576922,433.15369975082,3623400
2022-06-21,444.7351989746094,446.3773725107358,431.3195139389967,432.6735436658788,2420600
2022-06-22,441.710205078125,446.28135241443294,440.3081415573506,441.162843183986,1827500
2022-06-23,456.1534729003906,457.38268529720017,447.23206308767396,447.8658798510385,2030100
2022-06-24,465.1517028808594,465.5934433082128,457.76681577629654,460.9550955541627,2862600
2022-06-27,462.6356506347656,467.907815043813,458.41023488159686,466.5345600527118,2034700
2022-06-28,450.0169982910156,467.9078225106927,449.325593786618,464.3162234591947,1754600
2022-06-29,451.1982116699219,454.20402772783683,447.91392300775686,452.2641855737726,1275600
2022-06-30,460.263671875,462.962177545114,446.28136934646216,449.7193132815541,3852400
2022-07-01,466.486572265625,471.758736862791,459.0344554105122,462.0882759254424,2660400
2022-07-05,468.88739013671875,471.4226280107261,459.47620569191827,466.29450591157024,2489400
2022-07-06,473.10321044921875,477.29981807167457,468.4264412350542,468.8874069135201,2262300
2022-07-07,475.3119201660156,475.86889465744923,469.8092583672221,472.53657239759866,2125200
2022-07-08,481.6404724121094,485.46253972578415,477.28059718166634,477.587907617895,2607800
2022-07-11,479.1051940917969,485.49133691693686,475.206284606691,481.2371125699311,1891100
2022-07-12,471.1056823730469,481.9861295583902,468.6760662458304,477.29016511627674,1775300
2022-07-13,472.6902160644531,477.58786951417534,464.6235082508287,465.10366977910076,2008400
2022-07-14,491.6278381347656,492.9050843422194,474.0347109080071,476.40671027225585,3715600
2022-07-15,502.20086669921875,503.9774405991012,495.31536799447156,496.410091542083,4265100
2022-07-18,495.8148193359375,507.5596110502496,495.2098110761316,501.15421358385646,2464100
2022-07-19,499.5888977050781,504.72666176820593,496.4582348319986,501.68239515579666,2391000
2022-07-20,503.4013671875,505.2835629001966,496.30456560236416,500.5780150049862,1740700
2022-07-21,508.45269775390625,508.72155774719903,500.9045135210193,503.24770426701144,1716100
2022-07-22,508.7024230957031,515.799226248854,505.1972782687191,509.65319238448603,1800800
2022-07-25,508.14532470703125,511.1703069795457,505.12989642917705,510.334830661221,1452700
2022-07-26,491.61822509765625,499.0607295397037,488.574017111843,494.5664242134777,3334800
2022-07-27,501.5863342285156,504.4769160121096,490.88835059871775,492.74173776085854,2060100
2022-07-28,515.7947998046875,518.6807418774081,500.4993420480534,500.4993420480534,2083300
2022-07-29,520.7202758789062,521.5091073027363,511.6776901883487,511.7738647973724,2131500
2022-08-01,526.0205688476562,531.6962774344724,520.6719594739777,520.8354797232306,2256000
2022-08-02,522.7979736328125,530.0897439662258,520.2102435909047,523.3463095949974,1984200
2022-08-03,526.213134765625,527.8388846908136,521.5090344909213,524.2795439340199,1693300
2022-08-04,522.6249389648438,526.3958871291175,520.1141245413507,526.2034792329038,2000500
2022-08-05,520.1140747070312,521.0087096883275,513.0723691257591,516.8144880401082,1711500
2022-08-08,521.2973022460938,526.6843700336431,518.1900650320894,523.1635469286796,1344100
2022-08-09,515.448486328125,524.2794617761388,513.5918706927297,522.9711821648716,1877300
2022-08-10,519.2965087890625,529.0028626722046,516.8626690588278,523.7793137095412,2336600
2022-08-11,511.96624755859375,522.8269908000457,511.66803582769313,522.5864955746531,2340200
2022-08-12,516.7857055664062,517.9304650201664,513.4379725933827,515.794837199906,1918200
2022-08-15,525.0009155273438,526.2033912843922,515.3137637828053,516.0064203504761,1848000
2022-08-16,531.9945678710938,538.680286542799,528.0984991935051,530.1475227137669,2498000
2022-08-17,535.1690063476562,538.1800100522594,528.1369311421415,529.0892824562218,1835200
2022-08-18,539.6326904296875,543.2785759820533,535.26526067001,537.8049036957291,1619200
2022-08-19,533.4472045898438,537.9973546728222,532.1388661685186,537.4105605166169,1617000
2022-08-22,524.7316284179688,531.9753718817766,523.5964981421704,531.9753718817766,1860900
2022-08-23,521.4609375,525.2511441874899,516.4682548166649,524.9913905837,1359000
2022-08-24,522.567138671875,524.4911001123776,518.8539071832195,522.1150359163858,1145800
